#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1662926020020216576,1.56474,1.4844,1.54044,0.00699928,0.131755,0.733483,-0.666779,-0.140931,-0.284642,0.124756,-0.00117247,0.00142824,-0.00256473,0.111555,0.0888634,-0.0175895
1662926020030216448,1.56334,1.48155,1.54166,0.00349438,0.133509,0.733388,-0.666562,-0.1387,-0.286026,0.121121,-0.00117278,0.00142767,-0.00256442,0.111536,0.0889154,-0.0177157
1662926020040216320,1.56197,1.47869,1.54285,0.000154577,-0.135307,-0.73329,0.666317,-0.136578,-0.285422,0.117046,-0.00117309,0.00142709,-0.00256412,0.111515,0.0889651,-0.017846
1662926020050216448,1.56061,1.47584,1.544,0.00393817,-0.137123,-0.733152,0.666086,-0.134831,-0.283795,0.113086,-0.0011734,0.00142652,-0.00256382,0.111491,0.0890122,-0.0179799
1662926020060216320,1.55926,1.47301,1.54511,0.00784543,-0.138961,-0.732918,0.665927,-0.134503,-0.282555,0.108917,-0.00117371,0.00142595,-0.00256352,0.111464,0.0890567,-0.0181166
1662926020070216448,1.55791,1.47018,1.54618,0.0118589,-0.140831,-0.732593,0.665833,-0.136398,-0.282962,0.105203,-0.00117402,0.00142538,-0.00256322,0.111435,0.0890982,-0.0182552
1662926020080216320,1.55653,1.46735,1.54721,0.0158515,-0.142714,-0.732243,0.665734,-0.140095,-0.284785,0.101222,-0.00117432,0.00142481,-0.00256292,0.111403,0.0891364,-0.0183949
1662926020090216448,1.5551,1.46448,1.54821,0.0197538,-0.144596,-0.731928,0.66557,-0.145526,-0.287637,0.0970185,-0.00117463,0.00142425,-0.00256262,0.11137,0.0891713,-0.0185351
1662926020100216320,1.55362,1.46159,1.54915,0.0235386,-0.146503,-0.731683,0.665299,-0.151474,-0.291159,0.092732,-0.00117493,0.00142368,-0.00256232,0.111335,0.0892027,-0.0186754
1662926020110216448,1.55207,1.45866,1.55006,0.0272007,-0.148449,-0.731525,0.664901,-0.157216,-0.294212,0.0883673,-0.00117524,0.00142312,-0.00256203,0.111298,0.0892305,-0.0188157
1662926020120216320,1.55048,1.45571,1.55092,0.03076,-0.150479,-0.731444,0.664379,-0.161396,-0.29535,0.0839608,-0.00117554,0.00142255,-0.00256174,0.11126,0.0892543,-0.0189558
1662926020130216448,1.54885,1.45277,1.55174,0.0342251,-0.152528,-0.731389,0.663803,-0.163663,-0.293645,0.079629,-0.00117584,0.00142199,-0.00256145,0.111221,0.0892741,-0.0190957
1662926020140216320,1.54721,1.44985,1.55251,0.0376214,-0.154541,-0.731288,0.663265,-0.164259,-0.290632,0.0755904,-0.00117613,0.00142144,-0.00256117,0.111181,0.0892895,-0.0192354
1662926020150216448,1.54557,1.44695,1.55325,0.0409823,-0.156526,-0.73108,0.662829,-0.16344,-0.287954,0.0714736,-0.00117642,0.00142088,-0.00256089,0.11114,0.0893006,-0.0193748
1662926020160216320,1.54394,1.44408,1.55394,0.0443743,-0.158504,-0.730791,0.662459,-0.162048,-0.285742,0.067144,-0.00117672,0.00142033,-0.00256061,0.111097,0.0893078,-0.0195137
1662926020170216448,1.54233,1.44124,1.55459,0.0477466,-0.160449,-0.730466,0.662114,-0.16081,-0.283318,0.0626115,-0.001177,0.00141978,-0.00256033,0.111052,0.0893115,-0.0196518
1662926020180216320,1.54072,1.43842,1.55519,0.0510904,-0.16237,-0.730103,0.661797,-0.159901,-0.280907,0.0582345,-0.00117729,0.00141924,-0.00256006,0.111006,0.0893121,-0.019789
1662926020190216192,1.53913,1.43562,1.55575,0.0544577,-0.164307,-0.72968,0.661517,-0.158844,-0.279155,0.0540168,-0.00117758,0.0014187,-0.00255979,0.110956,0.0893099,-0.0199251
1662926020200216320,1.53755,1.43284,1.55627,0.0578677,-0.166299,-0.729222,0.661234,-0.157081,-0.277906,0.0501285,-0.00117786,0.00141817,-0.00255952,0.110903,0.0893056,-0.0200602
1662926020210216192,1.53599,1.43006,1.55675,0.0612777,-0.1683,-0.728761,0.660929,-0.155072,-0.276753,0.0465881,-0.00117813,0.00141764,-0.00255926,0.110846,0.0892996,-0.0201944
1662926020220216320,1.53445,1.4273,1.5572,0.0646474,-0.170261,-0.72829,0.660625,-0.152436,-0.276067,0.04313,-0.00117841,0.00141711,-0.002559,0.110785,0.0892923,-0.0203274
1662926020230216192,1.53293,1.42454,1.55761,0.0680084,-0.172208,-0.727787,0.660337,-0.150409,-0.276126,0.0392659,-0.00117868,0.00141659,-0.00255875,0.110718,0.0892842,-0.0204593
1662926020240216320,1.53143,1.42178,1.55799,0.0714234,-0.174162,-0.727239,0.660069,-0.150194,-0.277109,0.0355818,-0.00117894,0.00141608,-0.00255849,0.110646,0.0892756,-0.0205899
1662926020250216192,1.52992,1.41899,1.55832,0.0748294,-0.17615,-0.726666,0.659794,-0.150682,-0.279783,0.0320043,-0.0011792,0.00141557,-0.00255825,0.110568,0.0892671,-0.0207194
1662926020260216320,1.52841,1.41618,1.55863,0.0782096,-0.178206,-0.72611,0.659462,-0.151438,-0.283586,0.0287047,-0.00117946,0.00141506,-0.002558,0.110484,0.089259,-0.0208476
1662926020270216192,1.52689,1.41332,1.5589,0.0815872,-0.180307,-0.725583,0.659062,-0.153041,-0.287457,0.0256893,-0.00117971,0.00141457,-0.00255776,0.110394,0.0892514,-0.0209746
1662926020280216320,1.52535,1.41043,1.55914,0.084937,-0.18248,-0.725076,0.658598,-0.155218,-0.291272,0.0225388,-0.00117995,0.00141408,-0.00255751,0.110297,0.0892446,-0.0211003
1662926020290216192,1.52378,1.4075,1.55935,0.088267,-0.184726,-0.724605,0.658053,-0.15707,-0.294662,0.0191696,-0.00118019,0.00141359,-0.00255728,0.110194,0.0892386,-0.0212246
1662926020300216320,1.52221,1.40454,1.55952,0.0915695,-0.187044,-0.724156,0.65744,-0.157911,-0.297487,0.0156074,-0.00118043,0.00141311,-0.00255704,0.110084,0.089234,-0.0213474
1662926020310216192,1.52063,1.40155,1.55966,0.0948449,-0.1894,-0.723704,0.656799,-0.157988,-0.299787,0.0119038,-0.00118065,0.00141264,-0.00255681,0.109968,0.0892308,-0.0214685
1662926020320216064,1.51905,1.39855,1.55976,0.0980814,-0.191777,-0.723245,0.656139,-0.157631,-0.301617,0.00801006,-0.00118087,0.00141218,-0.00255658,0.109847,0.0892294,-0.0215881
1662926020330216192,1.51747,1.39553,1.55982,0.101304,-0.194179,-0.722762,0.655474,-0.157473,-0.302705,0.00425301,-0.00118109,0.00141172,-0.00255635,0.109721,0.0892301,-0.0217061
1662926020340216064,1.5159,1.3925,1.55985,0.104514,-0.196603,-0.722242,0.654821,-0.157855,-0.303346,0.000355844,-0.00118129,0.00141128,-0.00255612,0.10959,0.089233,-0.0218226
1662926020350216192,1.51431,1.38946,1.55983,0.107705,-0.199044,-0.721687,0.654178,-0.159152,-0.303781,-0.00315757,-0.0011815,0.00141083,-0.00255589,0.109455,0.0892383,-0.0219375
1662926020360216064,1.51271,1.38642,1.55979,0.110889,-0.201533,-0.721098,0.653533,-0.161388,-0.304194,-0.00607372,-0.00118169,0.0014104,-0.00255567,0.109315,0.0892458,-0.0220508
1662926020370216192,1.51108,1.38338,1.55971,0.11404,-0.204087,-0.720502,0.652856,-0.164006,-0.304862,-0.00874703,-0.00118188,0.00140997,-0.00255545,0.109171,0.089255,-0.0221624
1662926020380216064,1.50942,1.38033,1.55961,0.117081,-0.206671,-0.719926,0.65214,-0.167045,-0.305525,-0.0109799,-0.00118206,0.00140955,-0.00255523,0.109023,0.0892658,-0.0222725
1662926020390216192,1.50774,1.37727,1.5595,0.120034,-0.209321,-0.71939,0.651348,-0.170019,-0.305615,-0.012927,-0.00118224,0.00140914,-0.00255502,0.108871,0.0892778,-0.0223812
1662926020400216064,1.50602,1.37422,1.55936,0.122943,-0.212044,-0.718902,0.650464,-0.172747,-0.303595,-0.0152133,-0.00118241,0.00140874,-0.0025548,0.108716,0.0892909,-0.0224885
1662926020410216192,1.50428,1.37121,1.55919,0.125825,-0.214844,-0.718416,0.64953,-0.17476,-0.299277,-0.0179459,-0.00118258,0.00140834,-0.00255459,0.108558,0.089305,-0.0225946
1662926020420216064,1.50253,1.36824,1.559,0.128705,-0.217736,-0.717861,0.648615,-0.176708,-0.293233,-0.0207668,-0.00118273,0.00140795,-0.00255438,0.1084,0.0893204,-0.0227
1662926020430216192,1.50075,1.36535,1.55877,0.131611,-0.220691,-0.717201,0.647762,-0.179091,-0.286331,-0.0241297,-0.00118289,0.00140758,-0.00255417,0.108242,0.0893374,-0.0228052
1662926020440216064,1.49895,1.36251,1.55852,0.134501,-0.223721,-0.716405,0.647011,-0.182052,-0.280673,-0.0274637,-0.00118303,0.00140721,-0.00255396,0.108085,0.0893562,-0.0229105
1662926020450215936,1.4971,1.35972,1.55823,0.137336,-0.2268,-0.715493,0.646352,-0.18659,-0.277222,-0.0305449,-0.00118317,0.00140685,-0.00255375,0.107932,0.0893771,-0.0230159
1662926020460216064,1.49521,1.35696,1.55791,0.140019,-0.229911,-0.714574,0.645693,-0.191367,-0.275794,-0.0332095,-0.00118331,0.0014065,-0.00255354,0.107782,0.0894003,-0.0231218
1662926020470215936,1.49328,1.35421,1.55756,0.142485,-0.23307,-0.713709,0.644977,-0.195946,-0.274319,-0.0353588,-0.00118344,0.00140616,-0.00255333,0.107635,0.0894256,-0.0232281
1662926020480216064,1.4913,1.35148,1.5572,0.144727,-0.236237,-0.712932,0.644185,-0.199948,-0.270804,-0.036613,-0.00118357,0.00140582,-0.00255313,0.107492,0.0894531,-0.0233352
1662926020490215936,1.48929,1.3488,1.55683,0.146873,-0.239469,-0.712165,0.643353,-0.20174,-0.265137,-0.037649,-0.0011837,0.0014055,-0.00255293,0.107353,0.0894827,-0.0234432
1662926020500216064,1.48727,1.34618,1.55645,0.148964,-0.242698,-0.711344,0.642571,-0.202249,-0.258484,-0.0385439,-0.00118382,0.00140518,-0.00255273,0.107217,0.0895141,-0.0235521
1662926020510215936,1.48525,1.34363,1.55606,0.151019,-0.245905,-0.710435,0.641877,-0.202209,-0.251835,-0.0398223,-0.00118395,0.00140488,-0.00255253,0.107085,0.0895463,-0.0236622
1662926020520216064,1.48322,1.34114,1.55566,0.153082,-0.249113,-0.709422,0.641271,-0.202397,-0.245816,-0.0412594,-0.00118407,0.00140457,-0.00255233,0.106957,0.089578,-0.0237737
1662926020530215936,1.4812,1.33871,1.55523,0.155169,-0.252388,-0.708311,0.640717,-0.202347,-0.239849,-0.0431304,-0.00118418,0.00140428,-0.00255214,0.106832,0.089608,-0.0238872
1662926020540216064,1.47918,1.33634,1.55479,0.157198,-0.255672,-0.707149,0.640204,-0.201963,-0.233991,-0.045329,-0.0011843,0.00140399,-0.00255194,0.10671,0.0896353,-0.0240029
1662926020550215936,1.47716,1.33402,1.55432,0.159122,-0.258908,-0.70592,0.639785,-0.201711,-0.229444,-0.0479072,-0.00118441,0.00140371,-0.00255175,0.106591,0.089659,-0.0241213
1662926020560216064,1.47514,1.33174,1.55383,0.160941,-0.262079,-0.704659,0.639428,-0.202274,-0.226323,-0.0508965,-0.00118451,0.00140345,-0.00255156,0.106477,0.0896788,-0.024243
1662926020570215936,1.47311,1.32949,1.5533,0.162631,-0.265213,-0.703428,0.639064,-0.203579,-0.224354,-0.0543819,-0.00118461,0.00140319,-0.00255136,0.106366,0.0896943,-0.0243679
1662926020580215808,1.47107,1.32726,1.55274,0.164199,-0.268328,-0.70225,0.638658,-0.205416,-0.22156,-0.0579701,-0.00118471,0.00140293,-0.00255118,0.106259,0.0897055,-0.0244963
1662926020590215936,1.46901,1.32506,1.55214,0.165707,-0.271442,-0.70113,0.638183,-0.207781,-0.216714,-0.0614201,-0.00118481,0.00140269,-0.00255099,0.106156,0.089712,-0.0246279
1662926020600215808,1.46691,1.32292,1.55151,0.16714,-0.274546,-0.700015,0.637705,-0.21101,-0.210883,-0.0648698,-0.0011849,0.00140245,-0.0025508,0.106058,0.0897136,-0.0247633
1662926020610215936,1.46478,1.32084,1.55084,0.168517,-0.277628,-0.698858,0.637277,-0.215699,-0.206121,-0.0681152,-0.00118499,0.00140222,-0.00255062,0.105964,0.0897104,-0.0249033
1662926020620215808,1.46259,1.31879,1.55014,0.169878,-0.280761,-0.69767,0.636845,-0.221739,-0.203456,-0.0715531,-0.00118508,0.001402,-0.00255044,0.105874,0.0897029,-0.0250482
1662926020630215936,1.46034,1.31676,1.54941,0.171176,-0.283968,-0.696509,0.636346,-0.228367,-0.202625,-0.0749504,-0.00118517,0.00140179,-0.00255026,0.105789,0.0896914,-0.0251987
1662926020640215808,1.45803,1.31473,1.54864,0.172359,-0.287251,-0.695438,0.635724,-0.233554,-0.202882,-0.0784272,-0.00118525,0.00140158,-0.00255009,0.105708,0.0896765,-0.0253552
1662926020650215936,1.45568,1.3127,1.54784,0.173475,-0.290571,-0.69443,0.635014,-0.236444,-0.203358,-0.0823819,-0.00118533,0.00140138,-0.00254991,0.105632,0.0896586,-0.025518
1662926020660215808,1.45331,1.31066,1.54699,0.174557,-0.293877,-0.693458,0.634257,-0.236895,-0.203361,-0.0870644,-0.00118541,0.00140118,-0.00254974,0.10556,0.0896386,-0.025687
1662926020670215936,1.45095,1.30863,1.54609,0.175636,-0.297116,-0.692498,0.633499,-0.235391,-0.202606,-0.0924953,-0.00118548,0.001401,-0.00254957,0.105492,0.0896173,-0.0258621
1662926020680215808,1.44861,1.30661,1.54514,0.176729,-0.300234,-0.691526,0.632786,-0.233134,-0.20086,-0.0986343,-0.00118556,0.00140082,-0.00254939,0.105427,0.0895959,-0.026043
1662926020690215936,1.44628,1.30461,1.54412,0.177821,-0.303203,-0.690551,0.632129,-0.231855,-0.198446,-0.104637,-0.00118563,0.00140064,-0.00254922,0.105367,0.0895755,-0.0262296
1662926020700215808,1.44396,1.30264,1.54305,0.178943,-0.306055,-0.689535,0.631547,-0.233041,-0.196644,-0.110156,-0.0011857,0.00140048,-0.00254905,0.105309,0.0895568,-0.0264216
1662926020710215680,1.44161,1.30067,1.54192,0.180143,-0.308842,-0.688473,0.631007,-0.236987,-0.196975,-0.115205,-0.00118577,0.00140032,-0.00254888,0.105255,0.0895404,-0.0266183
1662926020720215808,1.43921,1.29869,1.54075,0.181329,-0.311549,-0.687467,0.630433,-0.244273,-0.199244,-0.119535,-0.00118583,0.00140016,-0.0025487,0.105204,0.0895268,-0.026819
1662926020730215680,1.43672,1.29668,1.53953,0.182444,-0.314249,-0.686576,0.629743,-0.253053,-0.203568,-0.123304,-0.00118589,0.00140001,-0.00254853,0.105155,0.0895161,-0.0270231
1662926020740215808,1.43415,1.29462,1.53828,0.183522,-0.317009,-0.685837,0.62885,-0.260884,-0.208067,-0.127074,-0.00118595,0.00139987,-0.00254835,0.105108,0.0895089,-0.0272296
1662926020750215680,1.43151,1.29252,1.53699,0.184536,-0.319758,-0.685244,0.627807,-0.266638,-0.211148,-0.131622,-0.00118601,0.00139974,-0.00254817,0.105064,0.0895054,-0.0274376
1662926020760215808,1.42883,1.2904,1.53565,0.18552,-0.322454,-0.684744,0.626683,-0.270205,-0.212404,-0.136769,-0.00118606,0.00139961,-0.00254799,0.105021,0.0895062,-0.0276461
1662926020770215680,1.42611,1.28828,1.53426,0.186467,-0.325034,-0.684295,0.625558,-0.272319,-0.211978,-0.142335,-0.00118611,0.00139949,-0.0025478,0.104981,0.0895118,-0.0278546
1662926020780215808,1.42338,1.28616,1.53281,0.187377,-0.327456,-0.683883,0.624474,-0.274416,-0.210574,-0.147249,-0.00118616,0.00139937,-0.00254761,0.104942,0.089523,-0.0280623
1662926020790215680,1.42062,1.28406,1.53132,0.188292,-0.329751,-0.683459,0.623453,-0.276904,-0.210338,-0.151482,-0.0011862,0.00139926,-0.00254742,0.104905,0.0895405,-0.0282684
1662926020800215808,1.41784,1.28196,1.52979,0.189266,-0.331972,-0.683045,0.622433,-0.280861,-0.210673,-0.15508,-0.00118624,0.00139916,-0.00254722,0.10487,0.089565,-0.0284725
1662926020810215680,1.415,1.27985,1.52822,0.190277,-0.334114,-0.682667,0.621392,-0.286376,-0.211396,-0.158015,-0.00118627,0.00139907,-0.00254702,0.104837,0.0895973,-0.0286741
1662926020820215808,1.41211,1.27773,1.52663,0.191296,-0.336196,-0.68234,0.620314,-0.292736,-0.212374,-0.16089,-0.0011863,0.00139898,-0.00254681,0.104806,0.0896377,-0.0288733
1662926020830215680,1.40915,1.2756,1.52501,0.192367,-0.338315,-0.682074,0.619123,-0.298111,-0.212454,-0.163999,-0.00118633,0.0013989,-0.0025466,0.104778,0.0896868,-0.0290701
1662926020840215808,1.40615,1.27348,1.52335,0.193456,-0.340403,-0.681858,0.617876,-0.301632,-0.211593,-0.167287,-0.00118635,0.00139883,-0.00254639,0.104752,0.0897453,-0.0292643
1662926020850215680,1.40313,1.27137,1.52167,0.194541,-0.342415,-0.68165,0.616652,-0.303304,-0.210009,-0.171082,-0.00118637,0.00139876,-0.00254617,0.104729,0.0898135,-0.0294559
1662926020860215552,1.40009,1.26928,1.51994,0.195643,-0.344291,-0.681459,0.615469,-0.304416,-0.207272,-0.174766,-0.00118639,0.00139869,-0.00254594,0.104708,0.0898917,-0.0296452
1662926020870215680,1.39704,1.26722,1.51818,0.19669,-0.346,-0.681254,0.614403,-0.305805,-0.204954,-0.178165,-0.0011864,0.00139863,-0.00254572,0.104689,0.0899802,-0.0298324
1662926020880215552,1.39396,1.26518,1.51638,0.197754,-0.347549,-0.681015,0.61345,-0.309103,-0.203278,-0.180944,-0.00118641,0.00139858,-0.00254548,0.104672,0.0900791,-0.0300177
1662926020890215680,1.39085,1.26316,1.51456,0.198918,-0.349042,-0.68072,0.612553,-0.314696,-0.202407,-0.183005,-0.00118642,0.00139853,-0.00254525,0.104657,0.0901888,-0.0302016
1662926020900215552,1.38766,1.26113,1.51273,0.20017,-0.350526,-0.680387,0.611667,-0.323034,-0.202203,-0.183936,-0.00118643,0.00139849,-0.00254501,0.104643,0.0903094,-0.0303842
1662926020910215680,1.38438,1.25911,1.5109,0.201461,-0.352007,-0.680069,0.610746,-0.332883,-0.203202,-0.183334,-0.00118643,0.00139845,-0.00254476,0.104632,0.0904408,-0.0305659
1662926020920215552,1.381,1.25707,1.50907,0.202805,-0.353565,-0.679785,0.609716,-0.342323,-0.204527,-0.181718,-0.00118643,0.00139842,-0.00254451,0.104623,0.0905827,-0.0307468
1662926020930215680,1.37754,1.25502,1.50727,0.204154,-0.355129,-0.679571,0.608595,-0.350984,-0.204507,-0.179488,-0.00118642,0.0013984,-0.00254425,0.104616,0.0907347,-0.030927
1662926020940215552,1.37399,1.25298,1.50549,0.205457,-0.356642,-0.679412,0.607448,-0.357736,-0.203465,-0.177194,-0.00118641,0.00139838,-0.00254399,0.104612,0.0908963,-0.0311067
1662926020950215680,1.37039,1.25096,1.50373,0.206763,-0.358116,-0.67926,0.606307,-0.36202,-0.201075,-0.175339,-0.0011864,0.00139836,-0.00254372,0.104609,0.0910676,-0.0312861
1662926020960215552,1.36676,1.24896,1.50199,0.208153,-0.359529,-0.679073,0.605204,-0.364839,-0.197573,-0.173381,-0.00118639,0.00139835,-0.00254345,0.10461,0.0912484,-0.0314653
1662926020970215680,1.3631,1.247,1.50026,0.209588,-0.360796,-0.678829,0.604226,-0.367287,-0.194013,-0.171532,-0.00118637,0.00139835,-0.00254318,0.104614,0.0914389,-0.0316443
1662926020980215552,1.3594,1.24507,1.49856,0.211072,-0.361898,-0.678524,0.603393,-0.371503,-0.192074,-0.169108,-0.00118636,0.00139835,-0.00254289,0.104621,0.0916389,-0.0318231
1662926020990215424,1.35565,1.24315,1.49689,0.212607,-0.362883,-0.678173,0.602658,-0.378586,-0.192471,-0.165838,-0.00118634,0.00139836,-0.00254261,0.104632,0.0918483,-0.0320017
1662926021000215552,1.35182,1.24122,1.49525,0.21413,-0.363796,-0.677848,0.601933,-0.387747,-0.194658,-0.161755,-0.00118632,0.00139837,-0.00254231,0.104646,0.092067,-0.0321802
1662926021010215424,1.3479,1.23926,1.49366,0.215594,-0.364679,-0.677626,0.601125,-0.397147,-0.197383,-0.157203,-0.00118629,0.00139839,-0.00254201,0.104663,0.0922949,-0.0323582
1662926021020215552,1.34389,1.23727,1.49211,0.217015,-0.365558,-0.67751,0.60021,-0.405148,-0.199285,-0.152313,-0.00118627,0.00139841,-0.00254171,0.104685,0.0925318,-0.0325353
1662926021030215424,1.3398,1.23527,1.49062,0.218415,-0.366382,-0.677464,0.599251,-0.411059,-0.200541,-0.147277,-0.00118624,0.00139844,-0.0025414,0.10471,0.0927775,-0.0327112
1662926021040215552,1.33567,1.23326,1.48917,0.219883,-0.367145,-0.677433,0.598282,-0.415276,-0.202236,-0.142155,-0.00118621,0.00139847,-0.00254108,0.104738,0.0930317,-0.0328854
1662926021050215424,1.3315,1.23123,1.48778,0.221453,-0.367817,-0.677406,0.597319,-0.418319,-0.204396,-0.136885,-0.00118619,0.00139851,-0.00254076,0.10477,0.0932939,-0.0330576
1662926021060215552,1.32731,1.22917,1.48644,0.223167,-0.368409,-0.677373,0.596353,-0.420466,-0.206973,-0.131506,-0.00118616,0.00139855,-0.00254043,0.104805,0.0935632,-0.0332272
1662926021070215424,1.3231,1.22708,1.48515,0.225079,-0.368925,-0.677302,0.595395,-0.422122,-0.209991,-0.126285,-0.00118613,0.00139859,-0.00254009,0.104843,0.0938388,-0.0333938
1662926021080215552,1.31886,1.22497,1.48391,0.227202,-0.369347,-0.677187,0.594457,-0.424856,-0.212586,-0.121095,-0.00118611,0.00139864,-0.00253975,0.104881,0.0941199,-0.0335568
1662926021090215424,1.3146,1.22283,1.48273,0.229435,-0.369679,-0.677063,0.593534,-0.429051,-0.215154,-0.11557,-0.00118608,0.00139869,-0.00253941,0.10492,0.0944056,-0.0337155
1662926021100215552,1.31028,1.22067,1.48161,0.231709,-0.369917,-0.676953,0.592627,-0.434844,-0.21772,-0.10927,-0.00118606,0.00139874,-0.00253906,0.104958,0.0946953,-0.0338696
1662926021110215424,1.30589,1.21848,1.48055,0.234054,-0.370121,-0.67683,0.591718,-0.442781,-0.220012,-0.101904,-0.00118604,0.0013988,-0.0025387,0.104995,0.0949882,-0.0340186
1662926021120215296,1.30142,1.21627,1.47957,0.236394,-0.370288,-0.676712,0.590818,-0.452411,-0.222793,-0.094433,-0.00118602,0.00139886,-0.00253834,0.10503,0.0952834,-0.0341621
1662926021130215424,1.29684,1.21403,1.47866,0.238666,-0.370452,-0.676638,0.589885,-0.463487,-0.225582,-0.0870535,-0.001186,0.00139892,-0.00253798,0.105062,0.09558,-0.0342996
1662926021140215296,1.29215,1.21176,1.47783,0.240883,-0.37068,-0.676609,0.588874,-0.473393,-0.228096,-0.079851,-0.00118599,0.00139899,-0.00253761,0.10509,0.095877,-0.0344308
1662926021150215424,1.28738,1.20947,1.47707,0.242993,-0.370952,-0.676649,0.587788,-0.480492,-0.229883,-0.0727039,-0.00118597,0.00139906,-0.00253724,0.105114,0.0961737,-0.0345555
1662926021160215296,1.28256,1.20717,1.47637,0.245004,-0.37119,-0.676744,0.586693,-0.484139,-0.23048,-0.0657463,-0.00118595,0.00139913,-0.00253686,0.105134,0.0964697,-0.0346735
1662926021170215424,1.27771,1.20487,1.47575,0.247053,-0.37138,-0.676786,0.585664,-0.485314,-0.230073,-0.0585684,-0.00118594,0.00139921,-0.00253648,0.10515,0.0967643,-0.0347848
1662926021180215296,1.27286,1.20257,1.4752,0.249165,-0.371464,-0.67673,0.58478,-0.485402,-0.229634,-0.0514112,-0.00118592,0.00139929,-0.0025361,0.105161,0.0970571,-0.0348896
1662926021190215424,1.268,1.20028,1.47472,0.251352,-0.371427,-0.676581,0.58404,-0.48663,-0.229501,-0.0443139,-0.00118591,0.00139938,-0.00253571,0.105168,0.0973476,-0.0349878
